264183816548130816	15140428	0	12	objective	Gas by my house hit $3.39!!!! I'm going to Chapel Hill on Sat. :)
264183816548130816	15140428	13	13	positive	Gas by my house hit $3.39!!!! I'm going to Chapel Hill on Sat. :)
263405084770172928	591166521	0	2	objective	Not Available
263405084770172928	591166521	3	4	negative	Not Available
263405084770172928	591166521	5	13	objective	Not Available
262163168678248449	35266263	0	0	objective	Not Available
262163168678248449	35266263	1	1	negative	Not Available
262163168678248449	35266263	2	6	objective	Not Available
262163168678248449	35266263	7	9	negative	Not Available
262163168678248449	35266263	10	15	objective	Not Available
264249301910310912	18516728	0	5	objective	Iranian general says Israel's Iron Dome can't deal with their missiles (keep talking like that and we may end up finding out)
264249301910310912	18516728	6	7	negative	Iranian general says Israel's Iron Dome can't deal with their missiles (keep talking like that and we may end up finding out)
264249301910310912	18516728	8	21	objective	Iranian general says Israel's Iron Dome can't deal with their missiles (keep talking like that and we may end up finding out)
262682041215234048	254373818	0	13	objective	Not Available
262682041215234048	254373818	14	16	negative	Not Available
262682041215234048	254373818	17	20	objective	Not Available
264229576773861376	518129399	0	13	objective	Not Available
264105751826538497	147088367	0	8	objective	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
264105751826538497	147088367	9	9	positive	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
264105751826538497	147088367	10	11	objective	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
264105751826538497	147088367	12	13	positive	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
264105751826538497	147088367	14	14	objective	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
264105751826538497	147088367	15	15	positive	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
264105751826538497	147088367	16	18	objective	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
264105751826538497	147088367	19	19	negative	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
264105751826538497	147088367	20	23	objective	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
264094586689953794	332474633	0	19	objective	Talking about ACT's &amp;&amp; SAT's, deciding where I want to go to college, applying to colleges and everything about college stresses me out.
264094586689953794	332474633	20	22	negative	Talking about ACT's &amp;&amp; SAT's, deciding where I want to go to college, applying to colleges and everything about college stresses me out.
212392538055778304	274996324	0	16	objective	Not Available
254941790757601280	557103111	0	1	objective	They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll
254941790757601280	557103111	2	2	positive	They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll
254941790757601280	557103111	3	3	objective	They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll
254941790757601280	557103111	4	4	positive	They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll
254941790757601280	557103111	5	8	objective	They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll
254941790757601280	557103111	9	10	negative	They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll
254941790757601280	557103111	11	12	objective	They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll
254941790757601280	557103111	13	15	negative	They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll
254941790757601280	557103111	16	20	objective	They may have a SuperBowl in Dallas, but Dallas ain't winning a SuperBowl. Not with that quarterback and owner. @S4NYC @RasmussenPoll
264169034155696130	382403760	0	15	objective	Im bringing the monster load of candy tomorrow, I just hope it doesn't get all squiched
263192091700654080	344222239	0	19	objective	Apple software, retail chiefs out in overhaul: SAN FRANCISCO Apple Inc CEO Tim Cook on Monday replaced the heads... http://t.co/X49ZEOsG
263398998675693568	812957996	0	3	objective	@oluoch @victor_otti @kunjand I just watched it! Sridevi's comeback.... U remember her from the 90s?? Sun mornings on NTA ;)
263398998675693568	812957996	4	4	neutral	@oluoch @victor_otti @kunjand I just watched it! Sridevi's comeback.... U remember her from the 90s?? Sun mornings on NTA ;)
263398998675693568	812957996	5	18	objective	@oluoch @victor_otti @kunjand I just watched it! Sridevi's comeback.... U remember her from the 90s?? Sun mornings on NTA ;)
263398998675693568	812957996	19	19	positive	@oluoch @victor_otti @kunjand I just watched it! Sridevi's comeback.... U remember her from the 90s?? Sun mornings on NTA ;)
263650552167157762	224845471	0	2	objective	Not Available
263650552167157762	224845471	3	3	positive	Not Available
263650552167157762	224845471	4	7	objective	Not Available
263650552167157762	224845471	8	8	positive	Not Available
263650552167157762	224845471	9	12	objective	Not Available
263650552167157762	224845471	13	17	positive	Not Available
263650552167157762	224845471	18	18	objective	Not Available
260200142420992000	332530284	0	18	objective	#Livewire Nadal confirmed for Mexican Open in February: Rafael Nadal is set to play at the Me... http://t.co/zgUXpcnC #LiveWireAthletics
264087629237202944	61903760	0	1	objective	@MsSheLahY I didnt want to just pop up... but yep we have chapel hill next wednesday you should come.. and shes great ill tell her you asked
264087629237202944	61903760	2	3	negative	@MsSheLahY I didnt want to just pop up... but yep we have chapel hill next wednesday you should come.. and shes great ill tell her you asked
264087629237202944	61903760	4	19	objective	@MsSheLahY I didnt want to just pop up... but yep we have chapel hill next wednesday you should come.. and shes great ill tell her you asked
264087629237202944	61903760	20	21	positive	@MsSheLahY I didnt want to just pop up... but yep we have chapel hill next wednesday you should come.. and shes great ill tell her you asked
264087629237202944	61903760	22	26	objective	@MsSheLahY I didnt want to just pop up... but yep we have chapel hill next wednesday you should come.. and shes great ill tell her you asked
250692636330049538	29023839	0	6	objective	@Alyoup005 @addicted2haley hmmmm  November is an odd release date if true but if it becomes big enough maybe she could sing it at Grammys
250692636330049538	29023839	7	7	negative	@Alyoup005 @addicted2haley hmmmm  November is an odd release date if true but if it becomes big enough maybe she could sing it at Grammys
250692636330049538	29023839	8	16	objective	@Alyoup005 @addicted2haley hmmmm  November is an odd release date if true but if it becomes big enough maybe she could sing it at Grammys
250692636330049538	29023839	17	17	positive	@Alyoup005 @addicted2haley hmmmm  November is an odd release date if true but if it becomes big enough maybe she could sing it at Grammys
250692636330049538	29023839	18	24	objective	@Alyoup005 @addicted2haley hmmmm  November is an odd release date if true but if it becomes big enough maybe she could sing it at Grammys
263304719471087617	564843841	0	1	objective	#Iran US delisting MKO from global terrorists list in line with Iran campaign: Tehran, Oct 30, IRNA -- Secretary... http://t.co/9wWvxEbf
263304719471087617	564843841	2	2	negative	#Iran US delisting MKO from global terrorists list in line with Iran campaign: Tehran, Oct 30, IRNA -- Secretary... http://t.co/9wWvxEbf
263304719471087617	564843841	3	19	objective	#Iran US delisting MKO from global terrorists list in line with Iran campaign: Tehran, Oct 30, IRNA -- Secretary... http://t.co/9wWvxEbf
261954070938537985	228190529	0	2	objective	Not Available
261954070938537985	228190529	3	3	positive	Not Available
261954070938537985	228190529	4	7	objective	Not Available
261954070938537985	228190529	8	8	positive	Not Available
261954070938537985	228190529	9	22	objective	Not Available
261954070938537985	228190529	23	23	positive	Not Available
260940907082293248	321674291	0	5	objective	Not Available
260940907082293248	321674291	6	6	neutral	Not Available
260940907082293248	321674291	7	7	objective	Not Available
260940907082293248	321674291	8	8	positive	Not Available
260940907082293248	321674291	9	13	objective	Not Available
260940907082293248	321674291	14	14	neutral	Not Available
260940907082293248	321674291	15	15	objective	Not Available
263956867787673600	183985016	0	0	positive	Good Morning Becky ! Thursday is going to be Fantastic ! @SwedenG @DJ4JG @Grdina @Paverlayer @FSBull @RevkahJC @DicksTrash @borderfox116
263956867787673600	183985016	1	8	objective	Good Morning Becky ! Thursday is going to be Fantastic ! @SwedenG @DJ4JG @Grdina @Paverlayer @FSBull @RevkahJC @DicksTrash @borderfox116
263956867787673600	183985016	9	9	positive	Good Morning Becky ! Thursday is going to be Fantastic ! @SwedenG @DJ4JG @Grdina @Paverlayer @FSBull @RevkahJC @DicksTrash @borderfox116
263956867787673600	183985016	10	18	objective	Good Morning Becky ! Thursday is going to be Fantastic ! @SwedenG @DJ4JG @Grdina @Paverlayer @FSBull @RevkahJC @DicksTrash @borderfox116
263975113404342273	616166780	0	20	objective	Expect light-moderate rains over E. Visayas; Cebu, Bohol, Samar &amp; Leyte have 30-70% chance of rains tonight! Expect fair weather tomorrow!:)
257343699460173824	10115042	0	1	objective	One ticket left for the @49ers game tomorrow!  Don't miss the rematch of the NFC Championship game against the NY Giants!  Hit me up!
257343699460173824	10115042	2	2	neutral	One ticket left for the @49ers game tomorrow!  Don't miss the rematch of the NFC Championship game against the NY Giants!  Hit me up!
257343699460173824	10115042	3	8	objective	One ticket left for the @49ers game tomorrow!  Don't miss the rematch of the NFC Championship game against the NY Giants!  Hit me up!
257343699460173824	10115042	9	12	positive	One ticket left for the @49ers game tomorrow!  Don't miss the rematch of the NFC Championship game against the NY Giants!  Hit me up!
257343699460173824	10115042	13	15	objective	One ticket left for the @49ers game tomorrow!  Don't miss the rematch of the NFC Championship game against the NY Giants!  Hit me up!
257343699460173824	10115042	16	17	positive	One ticket left for the @49ers game tomorrow!  Don't miss the rematch of the NFC Championship game against the NY Giants!  Hit me up!
257343699460173824	10115042	18	22	objective	One ticket left for the @49ers game tomorrow!  Don't miss the rematch of the NFC Championship game against the NY Giants!  Hit me up!
257343699460173824	10115042	23	25	positive	One ticket left for the @49ers game tomorrow!  Don't miss the rematch of the NFC Championship game against the NY Giants!  Hit me up!
264125591337463808	348691527	0	21	objective	AFC away fans on Saturday. All this stuff about the 'she said no' chant. It's bollocks. When he has the ball, just turn your back on him.
264125591337463808	348691527	22	26	negative	AFC away fans on Saturday. All this stuff about the 'she said no' chant. It's bollocks. When he has the ball, just turn your back on him.
262350309781823488	540496404	0	20	objective	Not Available
264259830590603264	183011479	0	2	objective	Why is it so hard to find the @TVGuideMagazine these days? Went to 3 stores for the Castle cover issue. NONE. Will search again tomorrow...
264259830590603264	183011479	3	4	negative	Why is it so hard to find the @TVGuideMagazine these days? Went to 3 stores for the Castle cover issue. NONE. Will search again tomorrow...
264259830590603264	183011479	5	24	objective	Why is it so hard to find the @TVGuideMagazine these days? Went to 3 stores for the Castle cover issue. NONE. Will search again tomorrow...
257239661976625152	64642600	0	17	objective	Game 1 of the NLCS and a rematch of the NFC Championship game tomorrow. SF's gonna be cuuuuhraaaaaaaazeeeee
263868270006906880	834524701	0	14	objective	Not Available
264223934403211264	117204603	0	15	objective	@TrevorJavier the heat game may cost alot more...and plus I would rather see Austin Rivers play
264041764460036096	198706982	0	4	objective	Never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to U, ACT NOW! #getafterit
264041764460036096	198706982	5	7	positive	Never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to U, ACT NOW! #getafterit
264041764460036096	198706982	8	11	objective	Never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to U, ACT NOW! #getafterit
264041764460036096	198706982	12	13	positive	Never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to U, ACT NOW! #getafterit
264041764460036096	198706982	14	15	objective	Never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to U, ACT NOW! #getafterit
264041764460036096	198706982	16	17	positive	Never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to U, ACT NOW! #getafterit
264041764460036096	198706982	18	18	objective	Never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to U, ACT NOW! #getafterit
264102295392882689	43577828	0	21	objective	@TheFFAddict I had Vick and Flacco, needed an upgrade.  Vick may get benched, Jennings a back up again soon. I thought it was a win for me.
264102295392882689	43577828	22	27	positive	@TheFFAddict I had Vick and Flacco, needed an upgrade.  Vick may get benched, Jennings a back up again soon. I thought it was a win for me.
264173636141850626	827129677	0	3	objective	Not Available
264173636141850626	827129677	4	5	positive	Not Available
264173636141850626	827129677	6	9	objective	Not Available
264173636141850626	827129677	10	13	positive	Not Available
264173636141850626	827129677	14	19	objective	Not Available
262743710582853632	274235825	0	22	objective	Not Available
262743710582853632	274235825	23	24	positive	Not Available
262743710582853632	274235825	25	26	objective	Not Available
264071572925603841	43167117	0	9	objective	Looks like Andy the Android may have had a little too much fun yesterday. http://t.co/7ZDEfzEC
264071572925603841	43167117	10	12	positive	Looks like Andy the Android may have had a little too much fun yesterday. http://t.co/7ZDEfzEC
264071572925603841	43167117	13	14	objective	Looks like Andy the Android may have had a little too much fun yesterday. http://t.co/7ZDEfzEC
262115068320284672	306647135	0	21	objective	@APGPhoto oooh nice .. Tis tempting to go up the lakes with my Nikon ...  Hmmmm I may do that ..
264239636799430656	864992245	0	18	objective	BLACK FRIDAY Huge Saving Aerial View of a City, Paris Las Vegas, the Las Vegas Strip, Las Vegas,... http://t.co/DCTgeSED
264250109833924608	808985521	0	0	positive	Not Available
264250109833924608	808985521	1	12	objective	Not Available
264250109833924608	808985521	13	13	positive	Not Available
257951107530252289	100101797	0	19	objective	@MelmurMel @PBandJenelley_1 @vl_delp_ham_ Jenelle lies,1st she said she was alone &amp;the hosp.now she's saying how weird it was for Keiffer's
262943005349126144	259231309	0	1	negative	Can't beat some derby day action on the big screen at Walkabout!  Retweet if you watched Super Sunday yesterday! http://t.co/WrllfQhx
262943005349126144	259231309	2	20	objective	Can't beat some derby day action on the big screen at Walkabout!  Retweet if you watched Super Sunday yesterday! http://t.co/WrllfQhx
263502599699955712	138301329	0	2	objective	@MyBeautyisBrown LMFAO his big ass get on my nerves, you going to class tomorrow?
263502599699955712	138301329	3	8	negative	@MyBeautyisBrown LMFAO his big ass get on my nerves, you going to class tomorrow?
263502599699955712	138301329	9	13	objective	@MyBeautyisBrown LMFAO his big ass get on my nerves, you going to class tomorrow?
264089847680077824	730902828	0	14	objective	Not Available
264089847680077824	730902828	15	20	positive	Not Available
247426222190125056	229673919	0	0	positive	Not Available
247426222190125056	229673919	1	9	objective	Not Available
224195395138490370	423023064	0	2	objective	Not Available
224195395138490370	423023064	3	3	negative	Not Available
224195395138490370	423023064	4	8	objective	Not Available
236665189502681089	551910244	0	15	objective	Mohamed Morsi, Egypt's Muslim Brotherhood president, instructed the Supreme Council of the Armed Forces Thursday... http://t.co/NnBeUvSt
262384414623936512	17091853	0	23	objective	C'mon Avila! You just got tagged out by a guy who looks like the kid Bill Murray was researching in The Royal Tenenbaums! #Tigers
263936581734383617	108594490	0	8	objective	@thehuwdavies you think the Boro will beat Swansea? I'm not so sure, December/January is when we implode
263936581734383617	108594490	9	11	negative	@thehuwdavies you think the Boro will beat Swansea? I'm not so sure, December/January is when we implode
263936581734383617	108594490	12	16	objective	@thehuwdavies you think the Boro will beat Swansea? I'm not so sure, December/January is when we implode
249228128302551040	160639448	0	25	objective	At the first Grammy Awards, held on 4 May 1959, Domenico Modugno beat out Frank Sinatra and Peggy Lee for the Record of the Year,with Volare
243094456398663680	49991044	0	0	positive	Not Available
243094456398663680	49991044	1	6	objective	Not Available
263346444772184065	566521127	0	13	objective	@JennetteMcHevan I have studied all day but tomorrow I'm going out with friends! :D Omg Jennette did?!!!! I'm gonna look! &lt;3
263346444772184065	566521127	14	14	positive	@JennetteMcHevan I have studied all day but tomorrow I'm going out with friends! :D Omg Jennette did?!!!! I'm gonna look! &lt;3
263346444772184065	566521127	15	20	objective	@JennetteMcHevan I have studied all day but tomorrow I'm going out with friends! :D Omg Jennette did?!!!! I'm gonna look! &lt;3
263970913270251520	15794878	0	0	positive	Good morning Thursday. "Life is fragile. We're not guaranteed a tomorrow so give it everything you've got." - Tim Cook [Do it for Jobs!]
263970913270251520	15794878	1	6	objective	Good morning Thursday. "Life is fragile. We're not guaranteed a tomorrow so give it everything you've got." - Tim Cook [Do it for Jobs!]
263970913270251520	15794878	7	8	negative	Good morning Thursday. "Life is fragile. We're not guaranteed a tomorrow so give it everything you've got." - Tim Cook [Do it for Jobs!]
263970913270251520	15794878	9	23	objective	Good morning Thursday. "Life is fragile. We're not guaranteed a tomorrow so give it everything you've got." - Tim Cook [Do it for Jobs!]
264162997088436224	93655075	0	17	objective	#Twitition Mcfly come back to Argentina but this time we want to come to mar del plata!!! http://t.co/DlXY0LCg
259821574394355712	23346086	0	20	objective	@Astrochologist anything. I wondered how the aspects btwn my sun/moon faired with my rising. I also have Venus in Sag...yea lol Thank u :)
259821574394355712	23346086	21	22	positive	@Astrochologist anything. I wondered how the aspects btwn my sun/moon faired with my rising. I also have Venus in Sag...yea lol Thank u :)
259821574394355712	23346086	23	23	objective	@Astrochologist anything. I wondered how the aspects btwn my sun/moon faired with my rising. I also have Venus in Sag...yea lol Thank u :)
263800856321859584	49032667	0	5	objective	My teachers call themselves givng us candy....wasn't even the GOOD stuff. I might go to Walmart or CVS tomorrow/
263800856321859584	49032667	6	10	negative	My teachers call themselves givng us candy....wasn't even the GOOD stuff. I might go to Walmart or CVS tomorrow/
263800856321859584	49032667	11	18	objective	My teachers call themselves givng us candy....wasn't even the GOOD stuff. I might go to Walmart or CVS tomorrow/
264011728084410369	24144230	0	22	objective	#Broncos Peyton Manning named AFC Offensive Player of the month. It's his 5th such honor, second to Tom Brady's 6, tied w/ TD.
264120483384008704	533302080	0	13	objective	@TooZany is bringing out Kendrick Lamar the 6th of December!?! Get your tickets now!
263939499426476032	37877566	0	14	objective	@jackseymour11 I may have an Android phone by the time I get back to school! :)
263939499426476032	37877566	15	15	positive	@jackseymour11 I may have an Android phone by the time I get back to school! :)
264056733691961345	23939440	0	1	objective	Andre's Wigan Warning - #COYS Official Site Wigan might currently occupy 15th place in the Premier League,... http://t.co/3mo7WIWd
264056733691961345	23939440	2	2	negative	Andre's Wigan Warning - #COYS Official Site Wigan might currently occupy 15th place in the Premier League,... http://t.co/3mo7WIWd
264056733691961345	23939440	3	17	objective	Andre's Wigan Warning - #COYS Official Site Wigan might currently occupy 15th place in the Premier League,... http://t.co/3mo7WIWd
264166129126227970	43464427	0	2	objective	Not Available
264166129126227970	43464427	3	3	positive	Not Available
264166129126227970	43464427	4	8	objective	Not Available
255487914249707520	346421815	0	14	objective	Jenelle finally leaving for 5th grade camp tomorrow. I hope she get poison Ivy. lhh.
255098372162211840	622023706	0	4	objective	Not Available
255098372162211840	622023706	5	6	neutral	Not Available
255098372162211840	622023706	7	10	objective	Not Available
255098372162211840	622023706	11	11	positive	Not Available
255098372162211840	622023706	12	14	objective	Not Available
255098372162211840	622023706	15	16	positive	Not Available
255098372162211840	622023706	17	19	objective	Not Available
255098372162211840	622023706	20	20	positive	Not Available
255098372162211840	622023706	21	21	objective	Not Available
255098372162211840	622023706	22	22	positive	Not Available
255098372162211840	622023706	23	26	objective	Not Available
260625554917711872	887211919	0	15	objective	Not Available
260625554917711872	887211919	16	16	positive	Not Available
261965816906534912	345065738	0	14	objective	@juice005 strange enough, I'm going to see Noel Gallagher in concert tomorrow  night. #alldayb1tch
264042275108188160	493383592	0	22	objective	Not Available
263656013541027840	913170146	0	13	objective	How are they going to act in new york with the subways out? They better clutch it out like Eli Manning 4th quarter
263656013541027840	913170146	14	14	positive	How are they going to act in new york with the subways out? They better clutch it out like Eli Manning 4th quarter
263656013541027840	913170146	15	22	objective	How are they going to act in new york with the subways out? They better clutch it out like Eli Manning 4th quarter
165044172858986496	160465887	0	1	objective	Homegrown talent missing on Signing Day: Throughout most of the day on Wednesday, the video scoreboard ... http://t.co/6dZ2hQkD #Raleigh
165044172858986496	160465887	2	2	negative	Homegrown talent missing on Signing Day: Throughout most of the day on Wednesday, the video scoreboard ... http://t.co/6dZ2hQkD #Raleigh
165044172858986496	160465887	3	18	objective	Homegrown talent missing on Signing Day: Throughout most of the day on Wednesday, the video scoreboard ... http://t.co/6dZ2hQkD #Raleigh
264230416897159168	142476472	0	9	objective	taylor swift is coming with ed sheeran june 29th? most perf news i've heard all night.
264230416897159168	142476472	10	10	positive	taylor swift is coming with ed sheeran june 29th? most perf news i've heard all night.
264230416897159168	142476472	11	15	objective	taylor swift is coming with ed sheeran june 29th? most perf news i've heard all night.
263809311086628864	175523498	0	0	objective	The great Noel Gallagher is about to hit the stage in St. Paul. Plenty of room here so we're 4th row center. Plenty of room. Pretty fired up
263809311086628864	175523498	1	1	positive	The great Noel Gallagher is about to hit the stage in St. Paul. Plenty of room here so we're 4th row center. Plenty of room. Pretty fired up
263809311086628864	175523498	2	12	objective	The great Noel Gallagher is about to hit the stage in St. Paul. Plenty of room here so we're 4th row center. Plenty of room. Pretty fired up
263809311086628864	175523498	13	13	positive	The great Noel Gallagher is about to hit the stage in St. Paul. Plenty of room here so we're 4th row center. Plenty of room. Pretty fired up
263809311086628864	175523498	14	21	objective	The great Noel Gallagher is about to hit the stage in St. Paul. Plenty of room here so we're 4th row center. Plenty of room. Pretty fired up
263809311086628864	175523498	22	27	positive	The great Noel Gallagher is about to hit the stage in St. Paul. Plenty of room here so we're 4th row center. Plenty of room. Pretty fired up
254278082985336832	468622626	0	3	positive	Not Available
254278082985336832	468622626	4	19	objective	Not Available
263797084673691648	372303578	0	5	objective	@lala_cox There are going to be plenty of ups &amp; downs for Boro,Cardiff,Leicester etc until May.I hope we are still in with a shout for promo
263797084673691648	372303578	6	10	positive	@lala_cox There are going to be plenty of ups &amp; downs for Boro,Cardiff,Leicester etc until May.I hope we are still in with a shout for promo
263797084673691648	372303578	11	15	objective	@lala_cox There are going to be plenty of ups &amp; downs for Boro,Cardiff,Leicester etc until May.I hope we are still in with a shout for promo
263797084673691648	372303578	16	16	positive	@lala_cox There are going to be plenty of ups &amp; downs for Boro,Cardiff,Leicester etc until May.I hope we are still in with a shout for promo
263797084673691648	372303578	17	25	objective	@lala_cox There are going to be plenty of ups &amp; downs for Boro,Cardiff,Leicester etc until May.I hope we are still in with a shout for promo
264162375182217217	299885545	0	19	objective	@joeeewilliams that sucks, amazon might have some left .. hate that i won't have it until 11am on Tuesday though
229553993750282240	75542870	0	1	positive	Not Available
229553993750282240	75542870	2	8	objective	Not Available
229553993750282240	75542870	9	9	positive	Not Available
229553993750282240	75542870	10	21	objective	Not Available
229553993750282240	75542870	22	23	positive	Not Available
264253780797825026	201148169	0	17	objective	Playing as the Browns HC K. Fri in #Madden13, XFacalac lost to the Ravens 21-28 on All-Madden #ConnectedCareers
263974210618146816	184136559	0	3	objective	Not Available
263974210618146816	184136559	4	4	positive	Not Available
263974210618146816	184136559	5	20	objective	Not Available
260193762398064640	33442620	0	0	objective	@rosanne_89 Nooooooooo rosanne! They've just restocked them and me going overseas Sunday means I can't afford them :'(
260193762398064640	33442620	1	1	negative	@rosanne_89 Nooooooooo rosanne! They've just restocked them and me going overseas Sunday means I can't afford them :'(
260193762398064640	33442620	2	13	objective	@rosanne_89 Nooooooooo rosanne! They've just restocked them and me going overseas Sunday means I can't afford them :'(
260193762398064640	33442620	14	15	negative	@rosanne_89 Nooooooooo rosanne! They've just restocked them and me going overseas Sunday means I can't afford them :'(
260193762398064640	33442620	16	16	objective	@rosanne_89 Nooooooooo rosanne! They've just restocked them and me going overseas Sunday means I can't afford them :'(
260193762398064640	33442620	17	17	negative	@rosanne_89 Nooooooooo rosanne! They've just restocked them and me going overseas Sunday means I can't afford them :'(
256237809147445248	478075690	0	21	objective	The pain is far deeper than a Billy cundiff missed field goal. Gotta wake up and forget about it tomorrow. #Orioles #stayhungry
264198711113039872	113783053	0	15	objective	@grandvincenzo on November 16 be ready to head to the movies. Breaking Dawn: Part 2. (;
262977065568051201	73767786	0	10	objective	after seeing @Iam_FaithReid's tweet about watching The Vow, I think I may need to watch it.
262977065568051201	73767786	11	13	neutral	after seeing @Iam_FaithReid's tweet about watching The Vow, I think I may need to watch it.
262977065568051201	73767786	14	15	objective	after seeing @Iam_FaithReid's tweet about watching The Vow, I think I may need to watch it.
263281866856087552	53443641	0	9	objective	Not Available
263281866856087552	53443641	10	10	positive	Not Available
263281866856087552	53443641	11	14	objective	Not Available
263281866856087552	53443641	15	15	positive	Not Available
261978292612120576	417557827	0	14	objective	Not Available
261587085977337856	214153862	0	4	objective	Not Available
261587085977337856	214153862	5	6	positive	Not Available
261587085977337856	214153862	7	20	objective	Not Available
262068536187432960	90333241	0	17	objective	@jbmclendon And the same station that will air new episodes of COUGAR TOWN in January! @tbsveryfunny has been good to us, Jordan. #PennyCan
262068536187432960	90333241	18	18	positive	@jbmclendon And the same station that will air new episodes of COUGAR TOWN in January! @tbsveryfunny has been good to us, Jordan. #PennyCan
262068536187432960	90333241	19	22	objective	@jbmclendon And the same station that will air new episodes of COUGAR TOWN in January! @tbsveryfunny has been good to us, Jordan. #PennyCan
264215390773727232	276151090	0	22	objective	Alex Poythress had 11 points and 7 rebounds in his debut with Kentucky during an exhibition game on Thursday. He played 28 minutes.
245461530206932992	222961982	0	2	objective	I think I may have a heart attack for Jason Wu's new collection. So Charlotte Rampling in the Night  http://t.co/2KRW4kTn
245461530206932992	222961982	3	12	positive	I think I may have a heart attack for Jason Wu's new collection. So Charlotte Rampling in the Night  http://t.co/2KRW4kTn
245461530206932992	222961982	13	20	objective	I think I may have a heart attack for Jason Wu's new collection. So Charlotte Rampling in the Night  http://t.co/2KRW4kTn
263391524769898496	615354091	0	6	objective	If I can get my equipment working correctly we will have a live show on Friday at 6 pm CST with contactee Ray... http://t.co/9LVKwcYJ
263391524769898496	615354091	7	7	positive	If I can get my equipment working correctly we will have a live show on Friday at 6 pm CST with contactee Ray... http://t.co/9LVKwcYJ
263391524769898496	615354091	8	23	objective	If I can get my equipment working correctly we will have a live show on Friday at 6 pm CST with contactee Ray... http://t.co/9LVKwcYJ
260248287255343104	407729607	0	2	positive	Amazing concert tonight with Jim White and the TCU Jazz Ensemble/Faculty Jazz Combo!  Don't miss tomorrow night... http://t.co/i9asnsET
260248287255343104	407729607	3	18	objective	Amazing concert tonight with Jim White and the TCU Jazz Ensemble/Faculty Jazz Combo!  Don't miss tomorrow night... http://t.co/i9asnsET
256984347935141889	62265830	0	21	objective	#Nationals 9th Inning had that "4th Quarter #Redskins" feel, didn't it?  Coulda swore I saw Cundiff shank one from the mound.
264150962204192769	470529724	0	2	objective	Not Available
264150962204192769	470529724	3	3	negative	Not Available
264150962204192769	470529724	4	11	objective	Not Available
264150962204192769	470529724	12	12	positive	Not Available
264150962204192769	470529724	13	21	objective	Not Available
264150962204192769	470529724	22	23	positive	Not Available
264150962204192769	470529724	24	25	objective	Not Available
264087252299296768	15537302	0	19	objective	Not Available
256416307182985217	47208627	0	20	objective	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://t.co/EFc5Cfng
259452211883569152	63808899	0	23	objective	JACKALS GOAL! Jimmy Martin sneaks a rebound past Killeen to give Elmira a 2-1 lead. Bushee &amp; Bellamy with the assists.1:09 left 2nd period
